alunoId,cursos
1216851,920089|124603
1217035,920089|920083|920085|920081|920091|920087
1217206,92
1219483,920089|920081|123453
1221353,92
1221413,920089|920082
1227128,920089|920083|920090|920090|920081
1227631,920089|920084
1229864,920089|920084|920085|920081|920091
1230292,920089|920085
1230351,920089|920084
1233295,920089|920084
1235744,920089|920089|10004|920083|920090|920090|920081
1237113,920089|920084|920081|920081|121439|121440
1238422,920089|920089|920083|920084|920084|920090|920090|920091|920086
1240040,920089|920091
1240062,920089|123489|121917
1240665,920089|920089|920083|920083|920085|920085|920090|920091|920088
1240786,920089|124177|124505|920085|920085|124603|920091|920086|920087|920087
1249052,920089|920082|920081
1249477,920089|123649|920085|123556
1250299,92
1250674,920089|920083|920084|920085|920091|920087|920088
1250757,920089|920082|920083|920083|920085|920081|920081|920088
1252728,920089|920085
1257650,92
1258588,920089|10004|123231
1259020,920089|920091
1259256,92
1265910,920089|10004|920084|920081|920091
1266197,920089|920089|920085
1266683,92
1267484,920089|123632
1267822,920089|920089|920085|920085
1267931,920089|920085|920081|920091|920088|920088
1268488,920089|920084|920085|920090|123885|920091
1268547,920089|920082|920085|920091|920087|920088
1269188,920089|920084|920091
1269279,92
1270810,920089|920081|123514
1273973,920089|920084|920091
1274289,920089|920083|920084|920090|920081
1275370,92
1276319,920089|920084|920090|920081|920091|920091|920091
1276930,92
1277133,920089|920082|920091
1278389,920089|920089|124844|920082|920091|124839
1278491,92
1278543,920089|920084|920087
1279523,920089|920082
1279528,920089|920087
1279818,92
1279927,920089|10007|920087
1280808,920089|920085
1283184,92
1283503,920089|920090
1283798,920089|920082|920085|920091
1502993,920089|920085
1505877,920089|920082|920082|920091|920091
1701209,920089|920084|920091|920087
1702714,92
1702890,920089|920088
1703205,920089|920089|920082|920082|920083|920083|920090|920090|920090
1703253,920089|920088
1703490,920089|920082|920084|920091
1703961,92
1704068,92
1704821,920089|920085|920090
1705892,92
1705896,920089|920083|920083|920083|920085|920085|124083
1707745,92
1708981,920089|920083|920085|920090|920086
1709108,920089|920084|920085|920091
1709847,920089|920083|920083|123691|920081|920087|920088|920088
1710417,920089|124278|123507|124534
1710479,92
1710495,920089|920084|121715|920091
1710576,920089|920083|920083|920083|920083|920085|920090|920091|920088
1710669,920089|920084|920091|920088
1710727,920089|920082|920084|920085|920091|920091|920088
1710743,920089|920083|920090|920081|920092|920088
1711441,920089|920085|920091
1712587,92
1712756,920089|920084|920085|920081|920091
1712820,920089|920082|920083|920081|920091|920087
1712875,920089|920086
1713019,920089|920083
1713061,920089|123678
1713672,92
1713757,92
1713789,920089|124411
1714026,920089|920082|920085|920090
1714031,920089|920088
1714945,920089|920084|920091
1715358,920089|920090|920081
1716462,920089|920083|920081|920091
1716717,92
1717206,920089|920084|920085|920090|920091|920087|920088
1717834,920089|920089|920089|920083|920084
1718043,920089|123720|920085|123062
1719337,920089|920085|920091|920087
1720004,92
1721280,920089|920081|920091|920092|123869
1721434,920089|920082
1721481,920089|920085
1721675,920089|920091
1721879,920089|920083|920084|124403|920085|920087
1723067,92
1723925,920089|10004|920083|920100|920085|920090|920081|920081|920081|920081|920046
1724259,92
1725841,920089|920084
1726071,920089|123681|121579|122760|920083|123621|122912
1726081,920089|920082|920084|920091|920087
1727681,920089|920089|920085
1727905,920089|920089|920089|920084|920085|920091|920091
1727917,920089|920082|920084|920085|920091|920087|920088
1727957,920089|920082|920084|920085|920081|920091|920087|920088
1727967,92
1728004,920089|920091
1728026,920089|920084|920084|920081|920081|920091
1728333,920089|920090|920091
1728384,920089|920082|920084|920085|920091
1728766,920089|920082|920091
1728962,92
1729320,920089|920081
1729377,920089|920085|124603|920091
1729454,920089|10004
1729544,920089|920085
1729669,920089|920082|920088
1729753,92
1729788,920089|920084
1730359,920089|124603|920088
1730394,920089|920087
1730480,920089|124852|124603|920091
1730521,920089|920085|920090|920081|920091|920092
1730553,92
1730620,920089|920089|920084|920085|920085|920091|920088
1730671,920089|124253
1730699,92
1730768,920089|920082
1731224,920089|920081
1731499,920089|920091
1731560,920089|920081
1731812,920089|920083|920083|920084|920085|920090|920092|920086
1733862,92
1734406,920089|920088
1734410,920089|920085|920081|920091|920087
1734426,920089|10004|920083|920084|920090|920081|124603|920091|123260|920087|123465|920088
1734502,920089|920084
1734508,920089|920084|123621|123519
1735044,92
1735256,920089|920084|920085
1735260,920089|920082|920082|920091|920086|920087|920087|920088
1735390,920089|124458|920081|920086
1735502,92
1735512,920089|920084|920085|920090
1736624,920089|920082|920085
1738393,920089|920084
1739126,920089|920083|920083|920081|920091|920086|920087
1739181,92
1739214,920089|920081|124280
1739265,920089|920084|920081|920087
1739270,92
1739397,92
1739414,92
1739459,92
1739972,920089|920082|920082
1740492,920089|920084|920085|920091|920091
1740771,920089|920084
1740774,920089|920083|920084|920090|920081|920092|920088
1740874,920089|920085|920090|920092
1741080,920089|920091|920087
1741136,920089|920082|920085|920091
1741765,920089|920090
1741876,920089|920081|920087
1741935,920089|920082|920084|920085|920081|920091|920091|920087|920087
1741946,920089|920082|920083|920084|920085|920091|920087
1741949,920089|920091
1742215,92
1744953,920089|920084
1745342,920089|920084|920085|920085|920091
1745357,920089|920081|920091|920056
1745362,92
1745411,92
1745421,920089|920091
1745543,920089|920081|920091|920087|920088
1745550,92
1745556,920089|920085|920091
1745715,920089|920082|920082|920085|920081|920091|920087
1745753,920089|920081
1745769,920089|920083|920085|123703|920086
1745938,920089|920082
1746006,920089|920083|920100|920081|920091
1746232,920089|920085|920081|920091
1746377,92
1746413,920089|920089|920085|920091|920091
1746618,920089|920083|920083|920081|920091|121440
1746651,920089|920085|920090|920081|124151|123787
1746785,920089|920084
1746937,920089|920083|920085|920091|920086|920088
1747167,92
1747497,920089|920082|920083|920083|920084|123629|920085
1747645,920089|920089|920084|920090|920090|920091|920046|123487
1747780,920089|920083|920090|920081|920092
1747804,920089|920082|920091
1747864,92
1748009,92
1748055,920089|920084|920091
1748102,920089|920083|920085|920085|920090|920090|920091
1748167,920089|920083
1748368,92
1748626,92
1748671,92
1748772,920089|920084|920091
1748791,920089|920084|920081|920091
1748817,920089|920085|920081|920091
1749020,920089|920084|920084|920091
1749104,920089|10004|122760|10005|122912|124124
1749134,920089|920081|124603
1749142,92
1749275,920089|920084
1749286,92
1749362,920089|920084|920091|920088
1749378,920089|920082|920088
1749436,920089|920082|920084
1749555,92
1749671,92
1750557,92
1752126,920089|920083|920084|121413
1752128,920089|920082|920082|920084
1752243,920089|920084|124603
1752370,920089|920081
1752522,920089|920082|920091
1752548,920089|920083|920084|920081
1752769,92
1752782,920089|920081
1752783,920089|920082|920084|920085|920091|920087|920088
1752816,920089|920085|920090|920090
1752883,920089|920082|920084|920085|920091|920087|920088
1752898,920089|920089|124241|920085|920085|920081|920081|920081
1753146,920089|920083|920085|920091|920086|920088
1753223,920089|920081
1753278,920089|920085
1753400,920089|920082|920091|920087|920088
1758828,920089|920091
1759597,920089|920084|920085|920091
1759978,920089|920089|920082|920088
1759992,920089|920084|920085|920090|920091|120808|920087
1760118,920089|123487
1760234,920089|920084
1760389,920089|920082|920091|920087|920088
1760934,920089|920091
1760935,920089|920089
1760937,920089|920091
1761095,920089|920083|920083
1761380,920089|920084|123053|920081|920091|920092|920086|920087|123919|123902|123795
1761823,92
1761867,920089|920083|124354|920087
1761948,92
1761985,920089|920082|920085|920081|920091|920091|920092
1762812,920089|920090|920088
1762815,920089|920082|920084|920085|920091
1762822,920089|920084|920085|920085|920091|920087|920088
1762981,920089|920082|920084
1763351,92
1763459,920089|123843
1763510,92
1763517,920089|920089|920084|920085|920085|920085|920091|120808
1763518,920089|123919
1763835,92
1765447,920089|920084|920087|920088
1765878,920089|123115|920084|123453|920087
1765903,920089|920082|920083
1766559,920089|920082|123115|920122|920081|124137
1767944,920089|920082|920091|123487
1767966,920089|920083|920085|920090|920091
1768318,920089|920082
1768445,920089|920089|920083|920084|920085
1768619,920089|920082
1768669,920089|920083|920083|920083|920085|920081|920091|920087|122180
1768693,920089|10004|122094|124265
1768886,920089|123691|920090
1768896,920089|920089|920084|920085|920090|920091
1769219,920089|920087
1769466,92
1769535,920089|920082|123487
1769635,920089|920085|920085
1769690,92
1769755,920089|920082|920081
1769833,920089|920081|920091|920092
1769943,920089|920089|920082
1770035,920089|920090|920088
1770142,920089|920082|920082|920083|920085|124603|920091|920088
1770217,920089|920083|920090|920081|920091|920086|124556
1770477,920089|920083
1770739,920089|120667|920085|920085
1771151,920089|920089|920082|123231|920085|920091|920087
1771157,920089|920082|920084|920085|920091|920087
1771239,920089|920084|920090|920091|920092
1771250,920089|920082|123609
1771481,920089|920081
1771762,92
1771763,920089|920084|920085|920090
1771867,920089|920083|920090|920081|920092|920086
1772119,920089|920089|920090|920091
1772147,920089|123678|123082
1772285,920089|920083|920090
1772298,920089|920085
1772332,92
1772380,92
1773285,92
1773469,920089|920084|920081|920091
1773471,920089|920084|920085|123650|920081|920087
1773564,920089|920082
1773568,920089|920083|920081|124152
1773757,920089|920082|920084|920087|920088
1773903,920089|920089|124603|124603|920088|920088|124334|124334
1774082,920089|10005|123743|920088
1774269,920089|124214|10005|920085|920081|920086|123944
1774298,920089|920083|920084|920085|920090|920081|920091|920092|920086|121439|121440|920087
1774440,92
1774445,920089|124432|920083|123065|120863|920091|920092|920086|121439|124379|120550|123892|123869|123794
1774506,920089|920084|920081|920091|920092|920086
1774565,920089|920084|920085|920081
1776233,92
1778148,920089|920082|920085
1778299,920089|920084|920085|123525
1779099,920089|920084|920091|121413
1779596,920089|920084|920085|920091|920087|920088
1779600,92
1779649,920089|920085
1779650,920089|920083|920084|920090|920088
1779701,920089|920084|920081|920091
1779852,920089|920084|920085|920091
1779853,920089|920087
1780059,920089|920082|920083|920084|920091
1780197,920089|920082
1780205,920089|920081
1780342,920089|920082|920085|920085|920081|920091|920087
1780343,920089|920081
1780404,920089|920082|920081|920091|920087|920087|920088|920088
1781130,92
1781350,92
1781358,920089|920083|920084|920090
1781830,92
1781832,920089|920089|920083|920084|920088
1782942,920089|920083|920090
1783957,92
1783964,920089|920084|123428|920088
1783975,920089|920082|920084|920085
1784365,920089|920089|10005|10008
1785888,920089|920091|123487
1785945,920089|920085|920081
1786065,920089|920091
1786074,920089|920084|123743|123053|123053|920091
1786529,92
1786690,92
1786777,920089|124603|123487
1787029,92
1787275,92
1787297,920089|920091
1787547,92
1787810,92
1787868,92
1787869,920089|920083|920084|920081
1787920,920089|920084|920081|920081|124125|124140|920087
1788142,920089|920083|920084
1788435,92
1788489,920089|920090|920081
1788751,92
1788766,920089|920089|920084|920084|920085|920081|920091|920088|920088
1788883,920089|920085
1789007,920089|920089|920087|920087|920088|920088
1789359,92
1789477,92
1789535,920089|920083|920081|124352|920088
1789543,920089|920084|920085|920091
1789709,920089|920082|920085|920091|920087
1790671,920089|920085
1791039,920089|920084|920085|920091|920091
1791040,920089|920082|123115|920083|920084|920085|920081|920081|123120|920087|920087|920088
1791175,920089|920084|123654|920085|920091|920087
1791603,920089|920083|920084
1791941,920089|920084|920085|920081|920091|920087|920088
1792006,92
1792079,920089|920081
1792301,92
1792329,920089|920082
1792388,920089|920083|920084|920090
